Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1204,CA-2023-860973,2023-03-08,2023-03-13,Second Class,CU-1029,Ahmed Young,Corporate,Ohio,Central,PRD-FUR-5023,Furniture,Tables,Tables Item 591,1037.07,1,0,49.73
1205,CA-2021-866526,2021-09-23,2021-09-29,First Class,CU-1005,Karen Miller,Home Office,Illinois,Central,PRD-FUR-3685,Furniture,Tables,Tables Item 470,1922.7,5,0.4,-15.69
1206,CA-2022-825150,2022-09-26,2022-10-01,Standard Class,CU-1024,Chen Taylor,Corporate,Tennessee,South,PRD-OFF-2081,Office Supplies,Paper,Paper Item 897,525.84,3,0,173.06
1207,CA-2022-902056,2022-01-02,2022-01-03,Standard Class,CU-1197,Priya Lee,Home Office,Tennessee,South,PRD-FUR-8884,Furniture,Bookcases,Bookcases Item 784,5202.09,9,0.5,675.5
1208,CA-2021-927326,2021-06-20,2021-06-23,Second Class,CU-1157,Richard Young,Home Office,Oregon,West,PRD-TEC-2415,Technology,Machines,Machines Item 164,9088.07,7,0.2,2057.47
1209,CA-2022-647447,2022-12-02,2022-12-04,Same Day,CU-1041,Robert Anderson,Consumer,Washington,West,PRD-OFF-8084,Office Supplies,Envelopes,Envelopes Item 206,38.92,6,0.4,9.99
1210,CA-2022-299380,2022-03-11,2022-03-13,Standard Class,CU-1131,Barbara Miller,Corporate,Alabama,South,PRD-OFF-8501,Office Supplies,Appliances,Appliances Item 496,335.46,4,0.5,50.61
1211,CA-2022-138146,2022-02-12,2022-02-13,Standard Class,CU-1082,Omar Wilson,Consumer,Tennessee,South,PRD-FUR-7808,Furniture,Tables,Tables Item 867,3867.29,10,0.3,742.22
1212,CA-2023-240592,2023-08-08,2023-08-09,Second Class,CU-1001,Linda Davis,Consumer,Oregon,West,PRD-TEC-1532,Technology,Phones,Phones Item 905,5678.23,8,0.3,-261.83
1213,CA-2022-663170,2022-05-19,2022-05-22,Standard Class,CU-1163,Carlos Thomas,Home Office,Virginia,East,PRD-FUR-3243,Furniture,Bookcases,Bookcases Item 812,177.15,2,0.2,35.28
1214,CA-2021-456454,2021-11-10,2021-11-13,First Class,CU-1066,Linda Williams,Corporate,Nevada,West,PRD-FUR-1428,Furniture,Chairs,Chairs Item 391,1219.97,2,0.2,101.37
1215,CA-2024-244100,2024-12-28,2024-12-29,First Class,CU-1083,Linda Wilson,Corporate,Pennsylvania,East,PRD-OFF-6215,Office Supplies,Paper,Paper Item 226,37.7,2,0.2,9.26
1216,CA-2022-939250,2022-03-11,2022-03-16,Standard Class,CU-1046,Robert Harris,Home Office,North Carolina,East,PRD-TEC-9993,Technology,Accessories,Accessories Item 691,3287.0,5,0,871.74
1217,CA-2022-789857,2022-09-01,2022-09-06,Same Day,CU-1176,Charles Miller,Corporate,Mississippi,South,PRD-FUR-6460,Furniture,Chairs,Chairs Item 375,293.09,1,0.4,-17.05
1218,CA-2021-198896,2021-10-08,2021-10-09,Standard Class,CU-1189,Lisa Thompson,Corporate,Illinois,Central,PRD-OFF-2751,Office Supplies,Binders,Binders Item 370,74.42,8,0.3,6.15
1219,CA-2024-359602,2024-02-24,2024-03-02,Second Class,CU-1040,Yuki Moore,Home Office,North Carolina,East,PRD-TEC-1275,Technology,Machines,Machines Item 581,3943.65,3,0,725.15
1220,CA-2021-962113,2021-12-13,2021-12-19,Same Day,CU-1055,Priya Johnson,Corporate,Washington,West,PRD-OFF-4072,Office Supplies,Envelopes,Envelopes Item 604,110.3,1,0.2,17.59
1221,CA-2021-321257,2021-05-02,2021-05-06,Second Class,CU-1140,Linda Jones,Home Office,Washington,West,PRD-OFF-7742,Office Supplies,Art,Art Item 692,558.72,9,0,45.83
1222,CA-2022-997727,2022-05-26,2022-05-31,First Class,CU-1073,Robert Miller,Corporate,Virginia,East,PRD-TEC-4132,Technology,Copiers,Copiers Item 864,10204.7,10,0,841.84
1223,CA-2024-954008,2024-03-26,2024-03-28,Second Class,CU-1064,Michael Thompson,Corporate,Pennsylvania,East,PRD-OFF-1762,Office Supplies,Paper,Paper Item 848,387.88,3,0.1,135.43
1224,CA-2021-389982,2021-09-30,2021-10-02,Second Class,CU-1018,Jennifer Anderson,Corporate,Florida,East,PRD-TEC-6592,Technology,Phones,Phones Item 311,3336.88,2,0,287.01
1225,CA-2021-779438,2021-10-29,2021-11-04,First Class,CU-1114,Carlos Miller,Corporate,Georgia,South,PRD-TEC-4302,Technology,Machines,Machines Item 978,4415.66,7,0.2,439.51
1226,CA-2022-470334,2022-02-28,2022-03-04,Same Day,CU-1162,Sarah Smith,Corporate,Georgia,South,PRD-TEC-1050,Technology,Accessories,Accessories Item 543,9123.98,8,0.4,-711.49
1227,CA-2021-974187,2021-05-06,2021-05-13,First Class,CU-1118,Charles Wilson,Consumer,Washington,West,PRD-TEC-5576,Technology,Copiers,Copiers Item 281,2739.65,4,0.2,-100.51
1228,CA-2023-899679,2023-08-28,2023-09-04,Same Day,CU-1109,Ahmed Taylor,Corporate,New York,East,PRD-OFF-5515,Office Supplies,Paper,Paper Item 959,346.25,6,0.1,35.39
1229,CA-2022-603683,2022-07-07,2022-07-09,Second Class,CU-1122,Mary Jackson,Consumer,Florida,East,PRD-TEC-9350,Technology,Copiers,Copiers Item 757,786.49,1,0.5,57.46
1230,CA-2022-488847,2022-07-03,2022-07-09,Standard Class,CU-1037,Patricia Moore,Corporate,New York,East,PRD-OFF-1332,Office Supplies,Labels,Labels Item 164,692.36,5,0.2,163.31
1231,CA-2022-364344,2022-05-10,2022-05-13,Same Day,CU-1145,Fatima White,Home Office,Illinois,Central,PRD-TEC-7876,Technology,Accessories,Accessories Item 681,509.13,9,0,24.09
1232,CA-2023-296473,2023-09-13,2023-09-15,Same Day,CU-1087,Karen Miller,Home Office,Texas,South,PRD-TEC-7585,Technology,Machines,Machines Item 785,5629.0,5,0.2,921.95
1233,CA-2024-200757,2024-03-01,2024-03-04,Second Class,CU-1154,Maria Miller,Consumer,Wisconsin,Central,PRD-FUR-4951,Furniture,Furnishings,Furnishings Item 645,1420.52,4,0.3,86.08
1234,CA-2022-689756,2022-04-12,2022-04-16,Standard Class,CU-1085,Omar Williams,Consumer,Minnesota,Central,PRD-TEC-1718,Technology,Phones,Phones Item 309,16173.45,10,0.1,1372.01
1235,CA-2024-176130,2024-01-01,2024-01-07,Second Class,CU-1119,Lisa Jackson,Corporate,Alabama,South,PRD-TEC-1599,Technology,Copiers,Copiers Item 362,5360.94,4,0.1,358.62
1236,CA-2023-394032,2023-04-18,2023-04-19,Second Class,CU-1002,Carlos Thompson,Consumer,Wisconsin,Central,PRD-OFF-2532,Office Supplies,Appliances,Appliances Item 924,128.63,2,0.1,22.55
1237,CA-2024-759666,2024-01-05,2024-01-11,Same Day,CU-1064,Michael Thompson,Corporate,North Carolina,East,PRD-TEC-9020,Technology,Phones,Phones Item 936,5525.5,5,0,1750.49
1238,CA-2022-193019,2022-11-09,2022-11-10,First Class,CU-1055,Priya Johnson,Corporate,Nevada,West,PRD-OFF-8411,Office Supplies,Envelopes,Envelopes Item 669,61.8,1,0.3,19.81
1239,CA-2021-202247,2021-02-25,2021-03-03,First Class,CU-1178,Fatima Garcia,Corporate,Washington,West,PRD-OFF-1740,Office Supplies,Binders,Binders Item 850,154.2,4,0,0.83
1240,CA-2022-239070,2022-03-05,2022-03-07,Standard Class,CU-1045,John Harris,Consumer,Pennsylvania,East,PRD-FUR-4345,Furniture,Furnishings,Furnishings Item 475,2893.36,8,0,-248.33
1241,CA-2024-261406,2024-11-07,2024-11-11,Second Class,CU-1160,Yuki Jackson,Home Office,Virginia,East,PRD-OFF-9733,Office Supplies,Paper,Paper Item 279,629.84,8,0,43.17
1242,CA-2021-901549,2021-08-11,2021-08-12,Standard Class,CU-1175,Linda Jones,Corporate,Nevada,West,PRD-TEC-3722,Technology,Accessories,Accessories Item 372,1546.83,3,0.4,4.9
1243,CA-2024-656653,2024-02-11,2024-02-17,Same Day,CU-1182,Chen Young,Consumer,Mississippi,South,PRD-OFF-7961,Office Supplies,Storage,Storage Item 276,449.85,3,0.1,148.06
1244,CA-2022-372869,2022-07-26,2022-07-29,Standard Class,CU-1156,Jessica Johnson,Consumer,Minnesota,Central,PRD-OFF-8616,Office Supplies,Envelopes,Envelopes Item 193,201.91,4,0.4,50.0
1245,CA-2024-156405,2024-11-23,2024-11-25,Same Day,CU-1148,Fatima Davis,Home Office,Texas,South,PRD-TEC-3945,Technology,Phones,Phones Item 651,12762.4,7,0,-972.82
1246,CA-2022-633112,2022-05-08,2022-05-09,Second Class,CU-1059,Patricia Brown,Home Office,Ohio,Central,PRD-OFF-2532,Office Supplies,Paper,Paper Item 365,709.95,9,0.3,96.75
1247,CA-2024-968336,2024-01-30,2024-02-01,Same Day,CU-1066,Linda Williams,Corporate,Oregon,West,PRD-TEC-4612,Technology,Phones,Phones Item 815,12297.46,8,0.1,-456.6
1248,CA-2023-755192,2023-11-27,2023-11-29,Same Day,CU-1162,Sarah Smith,Corporate,Texas,South,PRD-FUR-5527,Furniture,Chairs,Chairs Item 967,931.33,9,0.3,100.03
1249,CA-2021-112089,2021-03-09,2021-03-16,Standard Class,CU-1086,Lisa Young,Consumer,California,West,PRD-TEC-4119,Technology,Phones,Phones Item 592,1357.74,2,0,-85.29
1250,CA-2024-489587,2024-01-09,2024-01-15,Second Class,CU-1025,John Miller,Home Office,Alabama,South,PRD-TEC-9257,Technology,Phones,Phones Item 761,3960.3,6,0,1020.21
1251,CA-2022-189171,2022-06-19,2022-06-21,Same Day,CU-1074,Mary Young,Home Office,Oregon,West,PRD-OFF-5734,Office Supplies,Fasteners,Fasteners Item 613,503.85,5,0,-16.24
1252,CA-2022-591650,2022-10-06,2022-10-10,Same Day,CU-1159,James Anderson,Corporate,Illinois,Central,PRD-TEC-5280,Technology,Copiers,Copiers Item 351,136.09,1,0,-13.44
1253,CA-2024-192996,2024-07-27,2024-07-30,Second Class,CU-1096,Thomas Harris,Corporate,Oregon,West,PRD-FUR-3445,Furniture,Bookcases,Bookcases Item 916,4096.75,7,0,25.03
1254,CA-2022-487518,2022-04-12,2022-04-15,First Class,CU-1068,Omar Davis,Consumer,Wisconsin,Central,PRD-OFF-1645,Office Supplies,Binders,Binders Item 740,495.63,5,0.4,113.16
1255,CA-2023-352067,2023-04-13,2023-04-15,First Class,CU-1120,Jessica Lee,Home Office,California,West,PRD-FUR-1994,Furniture,Furnishings,Furnishings Item 374,1165.38,1,0,-50.58
1256,CA-2023-975454,2023-03-14,2023-03-17,Standard Class,CU-1012,Karen Brown,Corporate,California,West,PRD-OFF-3907,Office Supplies,Paper,Paper Item 660,507.96,5,0.2,169.13
1257,CA-2022-303272,2022-05-25,2022-05-30,Standard Class,CU-1121,Richard Young,Consumer,Alabama,South,PRD-FUR-3318,Furniture,Tables,Tables Item 813,2965.69,7,0,601.59
1258,CA-2024-861255,2024-10-20,2024-10-23,Same Day,CU-1102,Wei Anderson,Home Office,North Carolina,East,PRD-TEC-3138,Technology,Machines,Machines Item 477,1616.67,5,0.1,478.13
1259,CA-2023-209149,2023-06-02,2023-06-04,Standard Class,CU-1184,John Martin,Home Office,Mississippi,South,PRD-FUR-7387,Furniture,Bookcases,Bookcases Item 260,6307.01,8,0.4,196.98
1260,CA-2022-144374,2022-08-19,2022-08-26,Second Class,CU-1090,Wei Thompson,Home Office,Tennessee,South,PRD-TEC-1381,Technology,Copiers,Copiers Item 784,4277.16,6,0,137.83
1261,CA-2023-531165,2023-02-12,2023-02-15,Standard Class,CU-1021,Jennifer White,Corporate,Alabama,South,PRD-FUR-9207,Furniture,Bookcases,Bookcases Item 631,3091.9,4,0.3,26.74
1262,CA-2022-240775,2022-11-11,2022-11-17,First Class,CU-1045,John Harris,Consumer,Virginia,East,PRD-FUR-5773,Furniture,Chairs,Chairs Item 344,455.85,1,0,158.14
1263,CA-2022-963961,2022-03-04,2022-03-11,First Class,CU-1052,James Young,Home Office,Pennsylvania,East,PRD-FUR-4635,Furniture,Tables,Tables Item 926,4931.6,10,0,382.81
1264,CA-2021-845857,2021-07-04,2021-07-05,Same Day,CU-1036,Carlos Thompson,Corporate,Texas,South,PRD-OFF-2497,Office Supplies,Appliances,Appliances Item 746,200.07,2,0.1,1.7
1265,CA-2023-241250,2023-10-06,2023-10-08,Second Class,CU-1173,Fatima Smith,Consumer,Pennsylvania,East,PRD-FUR-2374,Furniture,Bookcases,Bookcases Item 868,1327.1,1,0,299.28
1266,CA-2023-443346,2023-10-15,2023-10-22,Same Day,CU-1156,Jessica Johnson,Consumer,Wisconsin,Central,PRD-FUR-4028,Furniture,Chairs,Chairs Item 313,11626.38,9,0,-1106.8
1267,CA-2024-450841,2024-04-15,2024-04-16,Second Class,CU-1006,Linda White,Home Office,Texas,South,PRD-FUR-7181,Furniture,Chairs,Chairs Item 441,8000.9,10,0,79.8
1268,CA-2022-397427,2022-06-25,2022-07-01,Same Day,CU-1120,Jessica Lee,Home Office,Nevada,West,PRD-OFF-6665,Office Supplies,Paper,Paper Item 237,159.34,1,0.1,12.16
1269,CA-2022-174357,2022-09-30,2022-10-05,Standard Class,CU-1014,Charles Miller,Home Office,California,West,PRD-TEC-8820,Technology,Machines,Machines Item 451,5020.95,9,0.1,394.9
1270,CA-2021-527063,2021-10-13,2021-10-20,Second Class,CU-1006,Linda White,Home Office,Mississippi,South,PRD-TEC-8393,Technology,Accessories,Accessories Item 381,4931.24,4,0,-330.02
1271,CA-2023-196704,2023-05-07,2023-05-08,First Class,CU-1085,Omar Williams,Consumer,Michigan,Central,PRD-FUR-1702,Furniture,Chairs,Chairs Item 949,1429.07,3,0.4,462.02
1272,CA-2022-616293,2022-11-23,2022-11-25,Same Day,CU-1093,Patricia Brown,Home Office,New York,East,PRD-FUR-3110,Furniture,Furnishings,Furnishings Item 536,793.43,1,0,-37.74
1273,CA-2021-158077,2021-03-28,2021-03-30,First Class,CU-1199,John Davis,Home Office,Illinois,Central,PRD-OFF-1446,Office Supplies,Envelopes,Envelopes Item 495,578.06,7,0,155.02
1274,CA-2021-881358,2021-05-29,2021-06-01,Second Class,CU-1039,Thomas Garcia,Home Office,Nevada,West,PRD-TEC-8041,Technology,Phones,Phones Item 621,1526.98,4,0.3,91.78
1275,CA-2023-214057,2023-06-13,2023-06-18,Same Day,CU-1140,Linda Jones,Home Office,Washington,West,PRD-FUR-9593,Furniture,Furnishings,Furnishings Item 951,8792.1,9,0,1578.45
1276,CA-2021-353860,2021-03-24,2021-03-25,Same Day,CU-1067,Mary Thompson,Consumer,Oregon,West,PRD-FUR-9660,Furniture,Chairs,Chairs Item 239,1921.1,4,0.1,220.16
1277,CA-2022-776473,2022-03-11,2022-03-13,Standard Class,CU-1104,Susan Johnson,Corporate,New York,East,PRD-FUR-1295,Furniture,Chairs,Chairs Item 720,1010.53,2,0.5,213.22
1278,CA-2023-709058,2023-01-25,2023-01-30,First Class,CU-1012,Karen Brown,Corporate,Arizona,West,PRD-OFF-8423,Office Supplies,Paper,Paper Item 361,584.75,5,0,129.58
1279,CA-2023-726891,2023-04-06,2023-04-13,Same Day,CU-1149,Fatima Martin,Corporate,Pennsylvania,East,PRD-OFF-9555,Office Supplies,Art,Art Item 402,417.27,5,0.5,-24.89
1280,CA-2023-502756,2023-01-20,2023-01-25,Second Class,CU-1037,Patricia Moore,Corporate,North Carolina,East,PRD-OFF-9199,Office Supplies,Envelopes,Envelopes Item 417,553.15,6,0.2,-50.02
1281,CA-2022-299623,2022-02-03,2022-02-05,Second Class,CU-1145,Fatima White,Home Office,Wisconsin,Central,PRD-TEC-1897,Technology,Accessories,Accessories Item 517,4716.09,5,0.4,386.23
1282,CA-2024-262530,2024-02-17,2024-02-21,Same Day,CU-1159,James Anderson,Corporate,Illinois,Central,PRD-FUR-3849,Furniture,Chairs,Chairs Item 867,10215.38,7,0,1929.39
1283,CA-2024-339191,2024-02-25,2024-03-02,First Class,CU-1055,Priya Johnson,Corporate,Oregon,West,PRD-OFF-9523,Office Supplies,Envelopes,Envelopes Item 241,1638.27,10,0.1,498.58
1284,CA-2021-958545,2021-02-05,2021-02-12,First Class,CU-1168,David Miller,Corporate,Mississippi,South,PRD-FUR-8113,Furniture,Chairs,Chairs Item 449,9340.17,7,0,3191.71
1285,CA-2021-719196,2021-10-29,2021-11-02,Same Day,CU-1007,Chen Smith,Consumer,Wisconsin,Central,PRD-FUR-6647,Furniture,Tables,Tables Item 516,502.32,5,0.4,79.27
1286,CA-2022-689083,2022-03-20,2022-03-21,Standard Class,CU-1161,Sarah Davis,Corporate,Illinois,Central,PRD-FUR-2969,Furniture,Furnishings,Furnishings Item 357,2429.15,3,0.3,381.81
1287,CA-2023-256187,2023-03-28,2023-04-02,First Class,CU-1049,Maria Moore,Corporate,Tennessee,South,PRD-TEC-4665,Technology,Machines,Machines Item 101,1716.54,1,0,197.9
1288,CA-2023-509650,2023-06-09,2023-06-14,Standard Class,CU-1001,Linda Davis,Consumer,Arizona,West,PRD-FUR-2229,Furniture,Chairs,Chairs Item 183,1506.66,2,0.4,190.98
1289,CA-2024-963565,2024-06-07,2024-06-10,Standard Class,CU-1171,Ahmed Thompson,Consumer,Georgia,South,PRD-TEC-2198,Technology,Phones,Phones Item 978,6043.69,7,0.2,-386.51
1290,CA-2021-527599,2021-04-22,2021-04-26,Same Day,CU-1188,Ahmed Martin,Home Office,Tennessee,South,PRD-TEC-4612,Technology,Accessories,Accessories Item 752,8908.27,7,0,2035.45
1291,CA-2021-562054,2021-02-04,2021-02-08,Same Day,CU-1071,James Thomas,Corporate,Michigan,Central,PRD-FUR-7606,Furniture,Bookcases,Bookcases Item 881,173.3,3,0.5,51.72
1292,CA-2024-461287,2024-05-06,2024-05-08,Same Day,CU-1105,Carlos Davis,Home Office,Washington,West,PRD-TEC-2094,Technology,Phones,Phones Item 887,14796.16,8,0,5058.69
1293,CA-2021-649434,2021-02-16,2021-02-20,Standard Class,CU-1199,John Davis,Home Office,Michigan,Central,PRD-OFF-3173,Office Supplies,Labels,Labels Item 421,87.4,4,0.5,0.39
1294,CA-2022-233391,2022-02-19,2022-02-22,Same Day,CU-1091,Lisa Martin,Consumer,Georgia,South,PRD-FUR-3691,Furniture,Chairs,Chairs Item 794,6268.23,9,0.5,-596.81
1295,CA-2024-100487,2024-05-19,2024-05-21,Second Class,CU-1026,Michael Harris,Corporate,Illinois,Central,PRD-FUR-9122,Furniture,Chairs,Chairs Item 659,1861.12,7,0.3,-75.26
1296,CA-2023-299635,2023-02-10,2023-02-11,Standard Class,CU-1146,Wei Thompson,Corporate,Virginia,East,PRD-TEC-3763,Technology,Copiers,Copiers Item 985,4526.06,9,0.2,754.27
1297,CA-2021-514804,2021-04-08,2021-04-10,Standard Class,CU-1148,Fatima Davis,Home Office,Tennessee,South,PRD-FUR-4356,Furniture,Chairs,Chairs Item 798,3043.81,7,0,19.57
1298,CA-2023-660130,2023-03-27,2023-03-31,Same Day,CU-1064,Michael Thompson,Corporate,New York,East,PRD-TEC-2231,Technology,Accessories,Accessories Item 114,10809.52,8,0,3370.7
1299,CA-2023-717604,2023-10-04,2023-10-11,Standard Class,CU-1041,Robert Anderson,Consumer,California,West,PRD-OFF-9947,Office Supplies,Fasteners,Fasteners Item 448,134.18,4,0.4,-3.06
1300,CA-2024-559203,2024-11-07,2024-11-12,Second Class,CU-1188,Ahmed Martin,Home Office,Alabama,South,PRD-TEC-3903,Technology,Copiers,Copiers Item 656,4715.19,9,0,1327.96
1301,CA-2023-454912,2023-04-17,2023-04-18,Standard Class,CU-1174,Wei Smith,Home Office,Virginia,East,PRD-TEC-2949,Technology,Copiers,Copiers Item 564,7593.26,8,0.4,616.96
1302,CA-2023-620580,2023-04-05,2023-04-12,Second Class,CU-1122,Mary Jackson,Consumer,New York,East,PRD-TEC-3353,Technology,Copiers,Copiers Item 186,761.92,1,0,52.76
1303,CA-2022-759737,2022-01-05,2022-01-07,Second Class,CU-1168,David Miller,Corporate,Georgia,South,PRD-FUR-6489,Furniture,Bookcases,Bookcases Item 652,2083.84,2,0.3,-194.48
1304,CA-2024-524604,2024-11-07,2024-11-10,Standard Class,CU-1114,Carlos Miller,Corporate,Texas,South,PRD-OFF-3273,Office Supplies,Fasteners,Fasteners Item 435,1188.0,9,0,-79.91
1305,CA-2023-723033,2023-07-25,2023-08-01,Second Class,CU-1145,Fatima White,Home Office,Minnesota,Central,PRD-TEC-1264,Technology,Machines,Machines Item 262,7087.92,7,0.2,1789.75
1306,CA-2022-135558,2022-11-09,2022-11-16,Same Day,CU-1032,Anna Garcia,Home Office,Illinois,Central,PRD-OFF-5781,Office Supplies,Envelopes,Envelopes Item 763,1158.16,10,0.2,148.61
1307,CA-2024-987237,2024-05-25,2024-05-28,Standard Class,CU-1033,Lisa Williams,Corporate,Michigan,Central,PRD-OFF-1586,Office Supplies,Paper,Paper Item 811,181.55,5,0.5,60.47
1308,CA-2021-287739,2021-07-07,2021-07-10,Same Day,CU-1167,Jennifer Johnson,Corporate,Minnesota,Central,PRD-TEC-8405,Technology,Copiers,Copiers Item 381,6869.24,7,0,-605.88
1309,CA-2024-854354,2024-06-11,2024-06-12,Same Day,CU-1097,John Jackson,Corporate,California,West,PRD-OFF-8151,Office Supplies,Appliances,Appliances Item 617,652.68,10,0.4,93.91
1310,CA-2021-641187,2021-09-23,2021-09-26,Same Day,CU-1127,Maria Moore,Home Office,Pennsylvania,East,PRD-OFF-1010,Office Supplies,Envelopes,Envelopes Item 508,111.41,1,0.3,23.03
1311,CA-2024-930897,2024-10-29,2024-11-04,Standard Class,CU-1164,Wei White,Consumer,Washington,West,PRD-TEC-7392,Technology,Machines,Machines Item 490,6201.61,5,0.3,1488.42
1312,CA-2022-578816,2022-11-11,2022-11-17,Standard Class,CU-1186,Jessica Anderson,Home Office,Wisconsin,Central,PRD-OFF-6613,Office Supplies,Binders,Binders Item 972,75.48,2,0,18.89
1313,CA-2022-649018,2022-05-30,2022-06-01,Same Day,CU-1095,Maria Taylor,Consumer,Tennessee,South,PRD-FUR-5040,Furniture,Furnishings,Furnishings Item 749,756.22,4,0.2,-12.43
1314,CA-2024-382331,2024-03-25,2024-04-01,Second Class,CU-1034,Lisa White,Home Office,Mississippi,South,PRD-FUR-3693,Furniture,Tables,Tables Item 366,12977.1,9,0,688.87
1315,CA-2022-898488,2022-01-18,2022-01-23,Second Class,CU-1020,Lisa Garcia,Home Office,Virginia,East,PRD-FUR-4631,Furniture,Furnishings,Furnishings Item 989,3611.64,6,0,294.87
1316,CA-2022-737468,2022-12-05,2022-12-10,Standard Class,CU-1177,Fatima Anderson,Consumer,Washington,West,PRD-OFF-7409,Office Supplies,Storage,Storage Item 478,691.16,4,0,105.04
1317,CA-2024-644142,2024-08-15,2024-08-19,First Class,CU-1093,Patricia Brown,Home Office,New York,East,PRD-FUR-5707,Furniture,Furnishings,Furnishings Item 944,463.26,1,0.5,114.82
1318,CA-2021-421513,2021-01-16,2021-01-18,Standard Class,CU-1066,Linda Williams,Corporate,Washington,West,PRD-OFF-4262,Office Supplies,Paper,Paper Item 634,183.21,2,0.5,-4.73
1319,CA-2024-382207,2024-04-06,2024-04-08,First Class,CU-1180,Richard Miller,Consumer,Virginia,East,PRD-TEC-8433,Technology,Phones,Phones Item 210,3277.32,4,0,151.94
1320,CA-2022-327117,2022-02-19,2022-02-20,First Class,CU-1083,Linda Wilson,Corporate,Virginia,East,PRD-OFF-9593,Office Supplies,Fasteners,Fasteners Item 199,1066.74,10,0.4,121.75
1321,CA-2023-432734,2023-07-06,2023-07-13,First Class,CU-1060,Susan Jackson,Corporate,Minnesota,Central,PRD-TEC-2427,Technology,Phones,Phones Item 136,4228.2,3,0,116.55
1322,CA-2021-501533,2021-12-30,2022-01-03,Same Day,CU-1198,Karen Smith,Home Office,Virginia,East,PRD-OFF-1110,Office Supplies,Paper,Paper Item 378,150.57,9,0,36.29
1323,CA-2022-639236,2022-04-27,2022-05-04,Same Day,CU-1092,Omar Brown,Consumer,Georgia,South,PRD-OFF-8014,Office Supplies,Storage,Storage Item 526,375.04,3,0.3,56.57
1324,CA-2024-535696,2024-04-10,2024-04-15,First Class,CU-1014,Charles Miller,Home Office,Oregon,West,PRD-FUR-6535,Furniture,Furnishings,Furnishings Item 622,6490.05,5,0,789.97
1325,CA-2024-456029,2024-01-14,2024-01-20,First Class,CU-1086,Lisa Young,Consumer,Oregon,West,PRD-OFF-3111,Office Supplies,Art,Art Item 411,761.18,6,0.2,-15.22
